model,aggregation,version,k,lambda,bias,n_seeds,valid_mrr_mean,valid_mrr_std,test_mrr_mean,test_mrr_std,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,hits_1_mean,hits_1_std,hits_3_mean,hits_3_std,hits_10_mean,hits_10_std,train_acc_mean,train_time_mean
roberta,sum,fb237_v2_ind,125,1000,80,3,0.6968,0.005716,0.702033,0.02265,0.565933,0.002122,0.576067,0.030939,0.576067,0.030939,0.794033,0.017534,0.906967,0.011763,0.580167,161.433333
roberta,sum,fb237_v2_ind,200,1000,80,3,0.700167,0.008457,0.7012,0.020815,0.572367,0.005288,0.574733,0.027256,0.574733,0.027256,0.791967,0.018615,0.911967,0.004061,0.586067,236.766667
roberta,sum,fb237_v2_ind,50,1000,80,3,0.696933,0.004388,0.6966,0.021607,0.565967,0.00719,0.5669,0.024551,0.5669,0.024551,0.791867,0.021831,0.907667,0.012685,0.584,83.733333
roberta,sum,fb237_v2_ind,75,1000,64,3,0.689133,0.007004,0.6937,0.021673,0.5581,0.000721,0.5705,0.026961,0.5705,0.026961,0.783367,0.021453,0.8999,0.007176,0.5714,106.333333
roberta,sum,fb237_v2_ind,50,1000,64,3,0.6912,0.012465,0.693467,0.025793,0.5653,0.00824,0.5712,0.0323,0.5712,0.0323,0.776367,0.018378,0.892867,0.004537,0.571933,73.533333
roberta,sum,fb237_v2_ind,175,1000,64,3,0.685467,0.014603,0.691367,0.024898,0.556033,0.016551,0.5669,0.033886,0.5669,0.033886,0.776267,0.019207,0.892733,0.014204,0.5654,191.6
roberta,sum,fb237_v2_ind,125,1000,64,3,0.688167,0.010112,0.691033,0.029855,0.558867,0.006379,0.565433,0.037151,0.565433,0.037151,0.781967,0.028831,0.897033,0.010137,0.569867,141.8
roberta,sum,fb237_v2_ind,200,1000,64,3,0.682733,0.009274,0.687233,0.017821,0.552433,0.006824,0.5599,0.019573,0.5599,0.019573,0.7784,0.020878,0.895,0.009231,0.562467,214.566667
roberta,sum,fb237_v2_ind,100,1000,64,3,0.678833,0.019826,0.686167,0.026205,0.544033,0.020316,0.557067,0.036352,0.557067,0.036352,0.778533,0.019614,0.897067,0.006183,0.565267,120.866667
roberta,sum,fb237_v2_ind,150,1000,64,3,0.684367,0.008514,0.682033,0.02671,0.5539,0.007301,0.555533,0.02829,0.555533,0.02829,0.769067,0.034237,0.8892,0.014206,0.5681,169
roberta,sum,fb237_v2_ind,125,1000,48,3,0.677233,0.01207,0.6815,0.02896,0.5496,0.007062,0.556967,0.031092,0.556967,0.031092,0.7677,0.034534,0.877133,0.011595,0.552067,139.266667
roberta,sum,fb237_v2_ind,175,1000,48,3,0.672467,0.011765,0.679733,0.017551,0.541067,0.008716,0.554233,0.021231,0.554233,0.021231,0.7642,0.021659,0.8822,0.004903,0.558133,187.833333
roberta,sum,fb237_v2_ind,50,1000,48,3,0.676367,0.005953,0.677433,0.013434,0.549567,0.003086,0.5471,0.018529,0.5471,0.018529,0.767767,0.018254,0.882867,0.011777,0.5498,71.1
roberta,sum,fb237_v2_ind,75,1000,48,3,0.6714,0.012644,0.6758,0.026482,0.540333,0.009242,0.5478,0.032453,0.5478,0.032453,0.759933,0.029355,0.8857,0.00956,0.551167,92.666667
roberta,sum,fb237_v2_ind,200,1000,48,3,0.675467,0.015973,0.6741,0.023296,0.5454,0.012883,0.547833,0.027087,0.547833,0.027087,0.760633,0.028998,0.872933,0.009648,0.551533,210.566667
roberta,sum,fb237_v2_ind,100,1000,48,3,0.672967,0.013167,0.671867,0.036345,0.543167,0.013329,0.542667,0.039082,0.542667,0.039082,0.7584,0.042958,0.881333,0.018588,0.549033,116.9
roberta,sum,fb237_v2_ind,150,1000,48,3,0.675133,0.007784,0.670633,0.026131,0.546767,0.005103,0.5421,0.029465,0.5421,0.029465,0.758467,0.031696,0.882133,0.009938,0.555167,165.233333
roberta,sum,fb237_v2_ind,75,1000,32,3,0.6608,0.015639,0.6614,0.023429,0.533933,0.011484,0.536433,0.023353,0.536433,0.023353,0.7422,0.028668,0.867167,0.016649,0.5298,91.266667
roberta,sum,fb237_v2_ind,50,1000,32,3,0.653533,0.015581,0.659633,0.017551,0.5269,0.019458,0.5386,0.021811,0.5386,0.021811,0.733733,0.01584,0.8651,0.004223,0.523833,69.8
roberta,sum,fb237_v2_ind,175,1000,32,3,0.653133,0.006529,0.6572,0.018476,0.5261,0.005782,0.538533,0.018717,0.538533,0.018717,0.7315,0.025003,0.859367,0.0146,0.527767,183.6
roberta,sum,fb237_v2_ind,200,1000,32,3,0.6545,0.018147,0.655733,0.030772,0.5276,0.018654,0.5321,0.032127,0.5321,0.032127,0.739333,0.034376,0.8615,0.024406,0.529967,206.933333
roberta,sum,fb237_v2_ind,125,1000,32,3,0.653933,0.01355,0.654833,0.023022,0.525367,0.007239,0.530067,0.025081,0.530067,0.025081,0.7386,0.029389,0.862933,0.014818,0.527,138.5
roberta,sum,fb237_v2_ind,100,1000,32,3,0.6493,0.013243,0.650233,0.025534,0.523267,0.011345,0.5258,0.029379,0.5258,0.029379,0.727233,0.031099,0.860033,0.015886,0.5194,114.866667
roberta,sum,fb237_v2_ind,150,1000,32,3,0.6502,0.015824,0.650033,0.025463,0.523333,0.014514,0.523667,0.033679,0.523667,0.033679,0.728767,0.018938,0.860067,0.021667,0.522133,163
roberta,sum,fb237_v2_ind,75,1000,16,3,0.625967,0.010111,0.630733,0.016895,0.499733,0.010037,0.5124,0.014811,0.5124,0.014811,0.701033,0.026945,0.833,0.023775,0.502933,89.633333
roberta,sum,fb237_v2_ind,200,1000,16,3,0.6182,0.007139,0.621467,0.021852,0.495433,0.011672,0.4995,0.0264,0.4995,0.0264,0.692533,0.021191,0.833033,0.02276,0.492333,206.766667
roberta,sum,fb237_v2_ind,100,1000,16,3,0.621,0.014496,0.621333,0.016214,0.5004,0.016269,0.4988,0.023272,0.4988,0.023272,0.695367,0.020625,0.827433,0.011143,0.495433,114
roberta,sum,fb237_v2_ind,175,1000,16,3,0.6258,0.012425,0.620667,0.019602,0.5069,0.014581,0.500967,0.02248,0.500967,0.02248,0.690433,0.021471,0.832333,0.019817,0.495433,185
roberta,sum,fb237_v2_ind,50,1000,16,3,0.622967,0.01165,0.6185,0.02129,0.5076,0.007835,0.500333,0.023755,0.500333,0.023755,0.6834,0.018895,0.816067,0.016277,0.496867,69.9
roberta,sum,fb237_v2_ind,125,1000,16,3,0.616667,0.012624,0.6153,0.017301,0.499,0.01275,0.500233,0.025252,0.500233,0.025252,0.6728,0.014148,0.817567,0.008764,0.488367,136.2
roberta,sum,fb237_v2_ind,150,1000,16,3,0.618433,0.006363,0.615067,0.026641,0.497533,0.004412,0.494433,0.032704,0.494433,0.032704,0.6812,0.020699,0.823833,0.01945,0.488367,160.166667
