model,aggregation,version,k,lambda,bias,n_seeds,valid_mrr_mean,valid_mrr_std,test_mrr_mean,test_mrr_std,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,hits_1_mean,hits_1_std,hits_3_mean,hits_3_std,hits_10_mean,hits_10_std,train_acc_mean,train_time_mean
roberta,sum,fb237_v3_ind,100,1,16,3,0.7629,0.005112,0.7604,0.011744,0.647267,0.009166,0.647667,0.013654,0.647667,0.013654,0.853133,0.011828,0.945667,0.004725,0.869,384.433333
roberta,sum,fb237_v3_ind,125,1000,64,3,0.761967,0.017113,0.759267,0.005877,0.6588,0.022198,0.6557,0.008764,0.6557,0.008764,0.840867,0.001124,0.928867,0.001222,0.6789,309.9
roberta,sum,fb237_v3_ind,200,1000,64,3,0.7612,0.016007,0.7563,0.003214,0.6584,0.019993,0.6492,0.004431,0.6492,0.004431,0.838167,0.002902,0.927733,0.003201,0.675733,475.533333
roberta,sum,fb237_v3_ind,75,1,32,3,0.7603,0.013597,0.745233,0.007081,0.641533,0.021853,0.620133,0.001026,0.620133,0.001026,0.851533,0.022473,0.9407,0.00926,0.8994,296.933333
roberta,sum,fb237_v3_ind,50,1000,64,3,0.759733,0.015578,0.755133,0.00764,0.656867,0.018822,0.650367,0.008529,0.650367,0.008529,0.834767,0.004517,0.926167,0.005472,0.6754,145.733333
roberta,sum,fb237_v3_ind,175,1000,64,3,0.7596,0.013194,0.7548,0.006151,0.656467,0.015279,0.650367,0.008967,0.650367,0.008967,0.829,0.002851,0.9273,0.003045,0.675467,419.1
roberta,sum,fb237_v3_ind,150,1000,64,3,0.759567,0.016878,0.7562,0.006596,0.655333,0.021818,0.6511,0.008072,0.6511,0.008072,0.8359,0.005859,0.9281,0.001323,0.6746,381.666667
roberta,sum,fb237_v3_ind,75,1000,64,3,0.759333,0.013844,0.7569,0.011412,0.656133,0.014228,0.6523,0.012573,0.6523,0.012573,0.833967,0.012296,0.926933,0.004524,0.678533,197.633333
roberta,sum,fb237_v3_ind,100,1000,64,3,0.7578,0.016454,0.754567,0.0097,0.6538,0.018458,0.650367,0.012484,0.650367,0.012484,0.832833,0.008251,0.9254,0.003051,0.674867,260.366667
roberta,sum,fb237_v3_ind,200,1000,48,3,0.755133,0.011479,0.75,0.006083,0.651067,0.011936,0.643467,0.009052,0.643467,0.009052,0.8294,0.007797,0.918533,0.001767,0.663033,423
roberta,sum,fb237_v3_ind,100,1000,48,3,0.753167,0.01755,0.747367,0.008458,0.649967,0.020459,0.6431,0.009773,0.6431,0.009773,0.8244,0.009941,0.918867,0.003912,0.662333,231.1
roberta,sum,fb237_v3_ind,75,1,16,3,0.752267,0.007351,0.746933,0.015039,0.637667,0.014607,0.628167,0.020649,0.628167,0.020649,0.849267,0.012787,0.932267,0.004972,0.875433,295.566667
roberta,sum,fb237_v3_ind,175,1000,48,3,0.751633,0.016485,0.7483,0.003396,0.645767,0.020679,0.6431,0.00394,0.6431,0.00394,0.827867,0.008121,0.9216,0.002433,0.6658,373.533333
roberta,sum,fb237_v3_ind,150,1000,48,3,0.751567,0.017712,0.747833,0.008458,0.6469,0.021511,0.643833,0.011385,0.643833,0.011385,0.8225,0.005231,0.920033,0.000416,0.6624,332.7
roberta,sum,fb237_v3_ind,75,1000,48,3,0.7481,0.017872,0.747433,0.010415,0.642333,0.02218,0.643467,0.01317,0.643467,0.01317,0.821367,0.009042,0.918933,0.000416,0.660833,173.733333
roberta,sum,fb237_v3_ind,125,1000,48,3,0.7471,0.016312,0.7459,0.005373,0.64,0.018681,0.641167,0.003573,0.641167,0.003573,0.819467,0.010683,0.921967,0.002458,0.660467,275.466667
roberta,sum,fb237_v3_ind,50,1000,48,3,0.7471,0.020181,0.7455,0.007846,0.6404,0.026164,0.639633,0.0103,0.639633,0.0103,0.823633,0.004554,0.920433,0.003332,0.659067,130.4
roberta,sum,fb237_v3_ind,100,1000,32,3,0.7404,0.017711,0.7369,0.007408,0.634667,0.021258,0.630867,0.008687,0.630867,0.008687,0.810633,0.005346,0.911633,0.002702,0.650533,202.233333
roberta,sum,fb237_v3_ind,75,1000,32,3,0.7388,0.019079,0.733467,0.00757,0.6312,0.025338,0.627,0.0089,0.627,0.0089,0.8137,0.003551,0.9105,0.003639,0.646233,154.533333
roberta,sum,fb237_v3_ind,125,1000,32,3,0.737933,0.013823,0.734933,0.009238,0.632333,0.01555,0.6305,0.010746,0.6305,0.010746,0.8076,0.009042,0.908567,0.002829,0.646267,237.966667
roberta,sum,fb237_v3_ind,175,1000,32,3,0.737733,0.018791,0.732267,0.010065,0.631967,0.022541,0.624367,0.011278,0.624367,0.011278,0.8038,0.008873,0.911633,0.003937,0.645033,322.1
roberta,sum,fb237_v3_ind,150,1000,32,3,0.735733,0.016772,0.736733,0.004356,0.628533,0.021362,0.6335,0.004095,0.6335,0.004095,0.806433,0.003553,0.9105,0.000854,0.647267,289.666667
roberta,sum,fb237_v3_ind,50,1000,32,3,0.735433,0.017468,0.729467,0.005279,0.629267,0.021689,0.622433,0.00315,0.622433,0.00315,0.804167,0.009103,0.9101,0.002095,0.6417,114.7
roberta,sum,fb237_v3_ind,200,1000,32,3,0.734567,0.016137,0.730533,0.005408,0.626967,0.017773,0.622833,0.00549,0.622833,0.00549,0.804567,0.007895,0.911233,0.002593,0.645433,360.433333
roberta,sum,fb237_v3_ind,175,1000,16,3,0.716133,0.015832,0.709567,0.004362,0.6097,0.017755,0.5995,0.002066,0.5995,0.002066,0.7816,0.011164,0.897867,0.00425,0.6211,313.866667
roberta,sum,fb237_v3_ind,100,1000,16,3,0.714367,0.021413,0.710667,0.005736,0.6082,0.025121,0.604033,0.014232,0.604033,0.014232,0.779667,0.004914,0.8967,0.007144,0.6227,193.2
roberta,sum,fb237_v3_ind,200,1000,16,3,0.7142,0.022352,0.709533,0.000321,0.6078,0.024259,0.601367,0.004688,0.601367,0.004688,0.7793,0.004597,0.895567,0.003711,0.620033,347.866667
roberta,sum,fb237_v3_ind,50,1000,16,3,0.7128,0.018335,0.708233,0.004957,0.6051,0.018347,0.5995,0.004358,0.5995,0.004358,0.7766,0.006053,0.895967,0.00742,0.618433,110.933333
roberta,sum,fb237_v3_ind,125,1000,16,3,0.710733,0.019764,0.707967,0.001861,0.602433,0.021336,0.5968,0.005992,0.5968,0.005992,0.784233,0.00533,0.898233,0.004028,0.6205,230
roberta,sum,fb237_v3_ind,150,1000,16,3,0.7103,0.020112,0.7074,0.005012,0.603233,0.020321,0.6006,0.001375,0.6006,0.001375,0.774333,0.012702,0.8921,0.002707,0.617833,278.2
roberta,sum,fb237_v3_ind,75,1000,16,3,0.7096,0.017094,0.706967,0.00196,0.601267,0.015213,0.597167,0.00864,0.597167,0.00864,0.7785,0.00889,0.895967,0.007768,0.615833,148.133333
