model,aggregation,version,k,lambda,bias,n_seeds,valid_mrr_mean,valid_mrr_std,test_mrr_mean,test_mrr_std,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,hits_1_mean,hits_1_std,hits_3_mean,hits_3_std,hits_10_mean,hits_10_std,train_acc_mean,train_time_mean
qwen,sum,fb237_v2_ind,50,1000,80,3,0.721167,0.005877,0.718733,0.017032,0.5967,0.0117,0.588933,0.019212,0.588933,0.019212,0.815233,0.025867,0.9212,0.004912,0.6034,80.066667
qwen,sum,fb237_v2_ind,100,1000,80,3,0.721467,0.005352,0.7176,0.01275,0.595967,0.007447,0.5904,0.011087,0.5904,0.011087,0.810267,0.026797,0.924033,0.006967,0.606133,147.933333
qwen,sum,fb237_v2_ind,125,1000,80,3,0.719467,0.001234,0.7174,0.016731,0.592333,0.005001,0.590367,0.012652,0.590367,0.012652,0.811633,0.032752,0.921167,0.0074,0.604067,171.066667
qwen,sum,fb237_v2_ind,150,1000,64,3,0.713567,0.002157,0.7116,0.015892,0.587333,0.002413,0.581167,0.01279,0.581167,0.01279,0.8074,0.029213,0.917667,0.001595,0.596767,176.466667
qwen,sum,fb237_v2_ind,100,1000,64,3,0.713033,0.004631,0.711567,0.014239,0.587367,0.007357,0.581867,0.013103,0.581867,0.013103,0.809533,0.029734,0.919833,0.001553,0.594033,121.233333
qwen,sum,fb237_v2_ind,50,1000,64,3,0.711267,0.003535,0.711533,0.015193,0.585933,0.006285,0.584,0.013956,0.584,0.013956,0.8046,0.024039,0.9134,0.001609,0.5941,71.366667
qwen,sum,fb237_v2_ind,125,1000,64,3,0.7123,0.004331,0.7108,0.011533,0.584533,0.0077,0.5805,0.008784,0.5805,0.008784,0.810267,0.028144,0.9184,0.005122,0.596167,144.966667
qwen,sum,fb237_v2_ind,75,1000,64,3,0.7112,0.002138,0.7089,0.013453,0.583733,0.001464,0.579033,0.014694,0.579033,0.014694,0.8074,0.030453,0.9148,0.003966,0.594367,95.733333
qwen,sum,fb237_v2_ind,200,1000,64,3,0.714467,0.005706,0.708567,0.016623,0.5881,0.007795,0.578333,0.017983,0.578333,0.017983,0.8074,0.027215,0.915533,0.004086,0.5952,236.6
qwen,sum,fb237_v2_ind,50,1000,48,3,0.709633,0.007605,0.708367,0.017851,0.5837,0.016851,0.579667,0.018272,0.579667,0.018272,0.8053,0.028822,0.9134,0.002307,0.587933,68.033333
qwen,sum,fb237_v2_ind,175,1000,64,3,0.7106,0.003477,0.707767,0.010151,0.583067,0.00545,0.577667,0.01085,0.577667,0.01085,0.8046,0.024507,0.918367,0.003807,0.594667,201.366667
qwen,sum,fb237_v2_ind,175,1000,48,3,0.703667,0.001115,0.706933,0.018257,0.578767,0.005181,0.581833,0.020485,0.581833,0.020485,0.797467,0.031049,0.912,0.005142,0.5881,183.033333
qwen,sum,fb237_v2_ind,150,1000,48,3,0.703633,0.003329,0.7031,0.010591,0.5766,0.00881,0.571233,0.009532,0.571233,0.009532,0.805333,0.022868,0.9148,0.003966,0.5836,160.666667
qwen,sum,fb237_v2_ind,75,1000,48,3,0.702133,0.007092,0.699867,0.015557,0.573067,0.015531,0.566267,0.014468,0.566267,0.014468,0.803867,0.028442,0.9148,0.003251,0.582667,90.4
qwen,sum,fb237_v2_ind,100,1000,48,3,0.7023,0.00466,0.698633,0.012536,0.573067,0.011807,0.565567,0.013126,0.565567,0.013126,0.799633,0.024899,0.913367,0.004143,0.5847,114.233333
qwen,sum,fb237_v2_ind,200,1000,48,3,0.6971,0.010837,0.698333,0.009538,0.5674,0.013622,0.568433,0.020011,0.568433,0.020011,0.7905,0.01403,0.9106,0.002646,0.5788,221.233333
qwen,sum,fb237_v2_ind,125,1000,48,3,0.7005,0.015505,0.6963,0.008052,0.571533,0.021069,0.562833,0.001955,0.562833,0.001955,0.795433,0.020931,0.912633,0.006734,0.579967,135.766667
qwen,sum,fb237_v2_ind,200,1000,32,3,0.687767,0.00238,0.6868,0.014771,0.559533,0.005066,0.555633,0.014915,0.555633,0.014915,0.783367,0.019208,0.9027,0.00926,0.565967,214.433333
qwen,sum,fb237_v2_ind,150,1000,32,3,0.683533,0.015088,0.6864,0.010387,0.5537,0.020426,0.555633,0.011288,0.555633,0.011288,0.780533,0.023038,0.901367,0.006901,0.565633,159.433333
qwen,sum,fb237_v2_ind,100,1000,32,3,0.688033,0.003233,0.684967,0.020851,0.5588,0.011253,0.5549,0.026047,0.5549,0.026047,0.771933,0.027912,0.8977,0.012539,0.5645,112.566667
qwen,sum,fb237_v2_ind,75,1000,32,3,0.688633,5.80E-05,0.682833,0.019129,0.5595,0.003974,0.5492,0.023275,0.5492,0.023275,0.7819,0.022074,0.894833,0.017875,0.563733,89.066667
qwen,sum,fb237_v2_ind,175,1000,32,3,0.680933,0.008566,0.6824,0.00881,0.548767,0.015894,0.552067,0.01149,0.552067,0.01149,0.7757,0.005672,0.892867,0.00585,0.5612,179.633333
qwen,sum,fb237_v2_ind,50,1000,32,3,0.683833,0.012223,0.682367,0.005573,0.5531,0.018616,0.5493,0.003579,0.5493,0.003579,0.781267,0.018413,0.897833,0.004481,0.5616,66.6
qwen,sum,fb237_v2_ind,125,1000,32,3,0.675167,0.019391,0.676067,0.014354,0.5445,0.025928,0.541433,0.012067,0.541433,0.012067,0.778467,0.019928,0.897133,0.005123,0.553433,134.933333
qwen,sum,fb237_v2_ind,100,1000,16,3,0.647767,0.007825,0.653033,0.013402,0.5174,0.012875,0.523,0.019792,0.523,0.019792,0.740833,0.011893,0.875067,0.003899,0.517,109.1
qwen,sum,fb237_v2_ind,175,1000,16,3,0.643933,0.015059,0.6471,0.011158,0.516067,0.024127,0.518033,0.010584,0.518033,0.010584,0.735833,0.015186,0.863667,0.011043,0.5126,175.233333
qwen,sum,fb237_v2_ind,125,1000,16,3,0.643167,0.016163,0.646467,0.010374,0.514433,0.023057,0.514467,0.0165,0.514467,0.0165,0.739433,0.014717,0.867967,0.01135,0.514333,131.3
qwen,sum,fb237_v2_ind,75,1000,16,3,0.6427,0.004689,0.6457,0.021159,0.512467,0.009629,0.514333,0.022267,0.514333,0.022267,0.736533,0.020942,0.864967,0.022413,0.5139,86.4
qwen,sum,fb237_v2_ind,200,1000,16,3,0.639433,0.011925,0.6437,0.011405,0.505933,0.013626,0.5166,0.012549,0.5166,0.012549,0.726633,0.016671,0.851533,0.021553,0.5102,209.8
qwen,sum,fb237_v2_ind,50,1000,16,3,0.643133,0.004688,0.642867,0.015571,0.514533,0.011701,0.510867,0.015453,0.510867,0.015453,0.735133,0.016302,0.859367,0.01077,0.509633,64.566667
qwen,sum,fb237_v2_ind,150,1000,16,3,0.638033,0.019697,0.641267,0.022372,0.508,0.022881,0.508667,0.021761,0.508667,0.021761,0.7287,0.0264,0.865667,0.025517,0.508633,153.733333
